nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,velocity-magnitude,      x-velocity,      y-velocity,      z-velocity
        15,-2.872802258E-02,-1.099978638E-01, 0.000000000E+00, 1.003254658E+00, 1.003254653E+00,-6.914646140E-05, 2.156368016E-05
        16,-2.268854046E-02,-1.099978638E-01, 0.000000000E+00, 1.003762656E+00, 1.003762651E+00,-7.341350287E-05, 2.278615601E-05
        17,-1.664788055E-02,-1.099978638E-01, 0.000000000E+00, 1.004293532E+00, 1.004293526E+00,-7.233383199E-05, 2.201361621E-05
        18,-1.060610223E-02,-1.099978638E-01, 0.000000000E+00, 1.004821163E+00, 1.004821158E+00,-6.992863696E-05, 2.138160162E-05
        19,-4.563260913E-03,-1.099978638E-01, 0.000000000E+00, 1.005327516E+00, 1.005327511E+00,-6.975798788E-05, 2.100806014E-05
        20, 1.480590224E-03,-1.099978638E-01, 0.000000000E+00, 1.005810673E+00, 1.005810668E+00,-6.896670413E-05, 2.062381064E-05
        21, 7.525400639E-03,-1.099978638E-01, 0.000000000E+00, 1.006252400E+00, 1.006252396E+00,-6.017024506E-05, 1.838975161E-05
        22, 1.357112265E-02,-1.099978638E-01, 0.000000000E+00, 1.006640734E+00, 1.006640732E+00,-5.010147062E-05, 1.519569816E-05
        23, 1.961771107E-02,-1.099978638E-01, 0.000000000E+00, 1.006982023E+00, 1.006982021E+00,-4.375123039E-05, 1.367894323E-05
        24, 2.566512108E-02,-1.099978638E-01, 0.000000000E+00, 1.007259513E+00, 1.007259511E+00,-3.683599567E-05, 1.237986338E-05
        25, 3.171331215E-02,-1.099978638E-01, 0.000000000E+00, 1.007478062E+00, 1.007478061E+00,-2.984467765E-05, 1.038754543E-05
        26, 3.776224709E-02,-1.099978638E-01, 0.000000000E+00, 1.007641211E+00, 1.007641211E+00,-2.272733162E-05, 8.607752668E-06
        27, 4.381188583E-02,-1.099978638E-01, 0.000000000E+00, 1.007749197E+00, 1.007749197E+00,-1.447851126E-05, 6.296582127E-06
        28, 4.986219406E-02,-1.099978638E-01, 0.000000000E+00, 1.007816050E+00, 1.007816050E+00,-8.569581435E-06, 4.288182697E-06
        29, 5.591314125E-02,-1.099978638E-01, 0.000000000E+00, 1.007844935E+00, 1.007844935E+00,-4.806301053E-06, 3.346551460E-06
        30, 6.196469307E-02,-1.099978638E-01, 0.000000000E+00, 1.007842296E+00, 1.007842296E+00,-9.961551467E-07, 2.276063128E-06
        31, 6.801681900E-02,-1.099978638E-01, 0.000000000E+00, 1.007814514E+00, 1.007814514E+00, 2.236407517E-06, 1.434712569E-06
        32, 7.406948853E-02,-1.099978638E-01, 0.000000000E+00, 1.007768922E+00, 1.007768922E+00, 4.591609877E-06, 6.263645282E-07
        33, 8.012267685E-02,-1.099978638E-01, 0.000000000E+00, 1.007711085E+00, 1.007711085E+00, 6.377672601E-06,-2.128827914E-07
        34, 8.617635727E-02,-1.099978638E-01, 0.000000000E+00, 1.007643444E+00, 1.007643444E+00, 6.939408086E-06,-6.985950816E-07
        35, 9.223050690E-02,-1.099978638E-01, 0.000000000E+00, 1.007572601E+00, 1.007572601E+00, 7.606809986E-06,-1.103822104E-06
        36, 9.828510284E-02,-1.099978638E-01, 0.000000000E+00, 1.007503136E+00, 1.007503136E+00, 8.349519957E-06,-1.434534731E-06
        37, 1.043401184E-01,-1.099978638E-01, 0.000000000E+00, 1.007431728E+00, 1.007431728E+00, 8.243686148E-06,-1.652433229E-06
        38, 1.103955345E-01,-1.099978638E-01, 0.000000000E+00, 1.007361228E+00, 1.007361228E+00, 8.369483268E-06,-1.798337180E-06
        39, 1.164513321E-01,-1.099978638E-01, 0.000000000E+00, 1.007296192E+00, 1.007296192E+00, 8.287990411E-06,-1.937805451E-06
        40, 1.225074921E-01,-1.099978638E-01, 0.000000000E+00, 1.007233349E+00, 1.007233349E+00, 7.880872558E-06,-1.968316651E-06
        41, 1.285639954E-01,-1.099978638E-01, 0.000000000E+00, 1.007173419E+00, 1.007173418E+00, 7.281101211E-06,-1.971257410E-06
        42, 1.346208267E-01,-1.099978638E-01, 0.000000000E+00, 1.007118779E+00, 1.007118779E+00, 7.131656507E-06,-2.077411404E-06
        43, 1.406779709E-01,-1.099978638E-01, 0.000000000E+00, 1.007068792E+00, 1.007068792E+00, 6.872937313E-06,-2.036074214E-06
        44, 1.467354050E-01,-1.099978638E-01, 0.000000000E+00, 1.007022067E+00, 1.007022067E+00, 6.028912557E-06,-1.826425927E-06
        45, 1.527931213E-01,-1.099978638E-01, 0.000000000E+00, 1.006978616E+00, 1.006978616E+00, 5.644631438E-06,-1.864423334E-06
        46, 1.588511047E-01,-1.099978638E-01, 0.000000000E+00, 1.006938097E+00, 1.006938097E+00, 5.363119548E-06,-1.916105836E-06
        47, 1.649093399E-01,-1.099978638E-01, 0.000000000E+00, 1.006900713E+00, 1.006900713E+00, 4.899704484E-06,-1.750269969E-06
        48, 1.709678192E-01,-1.099978638E-01, 0.000000000E+00, 1.006866084E+00, 1.006866084E+00, 4.669918854E-06,-1.647688297E-06
        49, 1.770265198E-01,-1.099978638E-01, 0.000000000E+00, 1.006833272E+00, 1.006833272E+00, 4.258227954E-06,-1.601445198E-06
        50, 1.830854340E-01,-1.099978638E-01, 0.000000000E+00, 1.006803093E+00, 1.006803093E+00, 4.153353750E-06,-1.566153249E-06
        51, 1.891413193E-01,-1.099978638E-01, 0.000000000E+00, 1.006774442E+00, 1.006774442E+00, 4.278993622E-06,-1.544423670E-06
        52, 1.951771317E-01,-1.099978638E-01, 0.000000000E+00, 1.006746196E+00, 1.006746196E+00, 3.755691122E-06,-1.385783139E-06
        53, 2.011403427E-01,-1.099978638E-01, 0.000000000E+00, 1.006719342E+00, 1.006719342E+00, 3.116216573E-06,-1.493719847E-06
        54, 2.070462036E-01,-1.099978638E-01, 0.000000000E+00, 1.006692826E+00, 1.006692826E+00, 3.855992848E-06,-1.554393375E-06
        55, 2.099982910E-01,-1.099978638E-01, 0.000000000E+00, 1.006683778E+00, 1.006683778E+00, 4.155529510E-06,-1.613458738E-06
        56, 2.011403427E-01,-1.095129291E-01, 0.000000000E+00, 1.006723340E+00, 1.006723340E+00, 1.311756344E-05, 0.000000000E+00
        57,-1.010706100E-01,-1.084836063E-01, 0.000000000E+00, 1.000039118E+00, 1.000039117E+00,-2.684187077E-05, 0.000000000E+00
        58, 2.070462036E-01,-1.084233722E-01, 0.000000000E+00, 1.006697421E+00, 1.006697421E+00, 1.350424909E-05, 0.000000000E+00
        59,-9.506551361E-02,-1.083783214E-01, 0.000000000E+00, 1.000097348E+00, 1.000097346E+00,-4.521260854E-05, 0.000000000E+00
        60, 1.103955345E-01,-1.083425707E-01, 0.000000000E+00, 1.007365067E+00, 1.007365067E+00, 3.219341060E-05, 0.000000000E+00
        61, 1.164513321E-01,-1.083418975E-01, 0.000000000E+00, 1.007301475E+00, 1.007301474E+00, 3.340241763E-05, 0.000000000E+00
        62, 1.043401184E-01,-1.083393276E-01, 0.000000000E+00, 1.007436935E+00, 1.007436934E+00, 3.463646077E-05, 0.000000000E+00
        63, 1.225074921E-01,-1.083369346E-01, 0.000000000E+00, 1.007238411E+00, 1.007238410E+00, 3.266482860E-05, 0.000000000E+00
        64,-3.476626301E-02,-1.083356180E-01, 0.000000000E+00, 1.002760174E+00, 1.002760116E+00,-2.694162058E-04, 0.000000000E+00
        65, 4.986219406E-02,-1.083351763E-01, 0.000000000E+00, 1.007831784E+00, 1.007831783E+00,-3.871442494E-05, 0.000000000E+00
        66, 5.591314125E-02,-1.083343733E-01, 0.000000000E+00, 1.007856133E+00, 1.007856133E+00,-1.995054205E-05, 0.000000000E+00
        67,-4.080319977E-02,-1.083336376E-01, 0.000000000E+00, 1.002315071E+00, 1.002315027E+00,-2.385605669E-04, 0.000000000E+00
        68,-2.872802258E-02,-1.083325377E-01, 0.000000000E+00, 1.003260047E+00, 1.003259990E+00,-2.709276163E-04, 0.000000000E+00
        69, 1.285639954E-01,-1.083299830E-01, 0.000000000E+00, 1.007178090E+00, 1.007178090E+00, 2.889457033E-05, 0.000000000E+00
        70, 9.828510284E-02,-1.083270257E-01, 0.000000000E+00, 1.007508568E+00, 1.007508567E+00, 3.351886309E-05, 0.000000000E+00
        71,-4.683876419E-02,-1.083262046E-01, 0.000000000E+00, 1.001896750E+00, 1.001896710E+00,-2.218453387E-04, 0.000000000E+00
        72, 4.381188583E-02,-1.083262411E-01, 0.000000000E+00, 1.007766473E+00, 1.007766469E+00,-6.351179682E-05, 0.000000000E+00
        73, 6.196469307E-02,-1.083239848E-01, 0.000000000E+00, 1.007851720E+00, 1.007851720E+00,-4.471017089E-06, 0.000000000E+00
        74, 1.357112265E-02,-1.083225345E-01, 0.000000000E+00, 1.006654017E+00, 1.006653980E+00,-2.120496188E-04, 0.000000000E+00
        75, 1.346208267E-01,-1.083218438E-01, 0.000000000E+00, 1.007123713E+00, 1.007123712E+00, 2.844777739E-05, 0.000000000E+00
        76, 7.525400639E-03,-1.083213643E-01, 0.000000000E+00, 1.006265048E+00, 1.006265006E+00,-2.341173964E-04, 0.000000000E+00
        77,-2.268854046E-02,-1.083202744E-01, 0.000000000E+00, 1.003766033E+00, 1.003765966E+00,-2.936723314E-04, 0.000000000E+00
        78,-1.070312996E-01,-1.083187186E-01, 0.000000000E+00, 1.000007864E+00, 1.000007864E+00,-1.070137982E-05, 0.000000000E+00
        79,-5.287288094E-02,-1.083171016E-01, 0.000000000E+00, 1.001517992E+00, 1.001517957E+00,-2.021149590E-04, 0.000000000E+00
        80, 1.406779709E-01,-1.083170484E-01, 0.000000000E+00, 1.007073048E+00, 1.007073047E+00, 2.599819157E-05, 0.000000000E+00
        81, 1.961771107E-02,-1.083152011E-01, 0.000000000E+00, 1.006999060E+00, 1.006999034E+00,-1.807448032E-04, 0.000000000E+00
        82, 1.467354050E-01,-1.083133900E-01, 0.000000000E+00, 1.007026859E+00, 1.007026859E+00, 2.524193262E-05, 0.000000000E+00
        83, 6.801681900E-02,-1.083130026E-01, 0.000000000E+00, 1.007824276E+00, 1.007824276E+00, 8.652354909E-06, 0.000000000E+00
        84, 1.480590224E-03,-1.083103730E-01, 0.000000000E+00, 1.005825618E+00, 1.005825566E+00,-2.621417737E-04, 0.000000000E+00
        85, 9.223050690E-02,-1.083096652E-01, 0.000000000E+00, 1.007579813E+00, 1.007579812E+00, 3.240913956E-05, 0.000000000E+00
        86, 3.776224709E-02,-1.083093095E-01, 0.000000000E+00, 1.007657223E+00, 1.007657218E+00,-8.444846197E-05, 0.000000000E+00
        87, 1.527931213E-01,-1.083076599E-01, 0.000000000E+00, 1.006983705E+00, 1.006983705E+00, 2.406865997E-05, 0.000000000E+00
        88,-1.664788055E-02,-1.083055000E-01, 0.000000000E+00, 1.004299585E+00, 1.004299520E+00,-2.883700583E-04, 0.000000000E+00
        89, 1.951771317E-01,-1.083050328E-01, 0.000000000E+00, 1.006750712E+00, 1.006750712E+00, 1.608257470E-05, 0.000000000E+00
        90, 2.566512108E-02,-1.083029602E-01, 0.000000000E+00, 1.007277190E+00, 1.007277174E+00,-1.450798784E-04, 0.000000000E+00
        91,-5.890547562E-02,-1.083021122E-01, 0.000000000E+00, 1.001192315E+00, 1.001192288E+00,-1.839370743E-04, 0.000000000E+00
        92, 7.406948853E-02,-1.083008191E-01, 0.000000000E+00, 1.007776528E+00, 1.007776528E+00, 1.711757920E-05, 0.000000000E+00
        93, 3.171331215E-02,-1.083000766E-01, 0.000000000E+00, 1.007498129E+00, 1.007498116E+00,-1.244308803E-04, 0.000000000E+00
        94,-4.563260913E-03,-1.082992588E-01, 0.000000000E+00, 1.005335355E+00, 1.005335296E+00,-2.754116341E-04, 0.000000000E+00
        95, 8.617635727E-02,-1.082957002E-01, 0.000000000E+00, 1.007651883E+00, 1.007651882E+00, 2.945374811E-05, 0.000000000E+00
        96,-1.060610223E-02,-1.082954635E-01, 0.000000000E+00, 1.004828187E+00, 1.004828121E+00,-2.892269938E-04, 0.000000000E+00
        97, 8.012267685E-02,-1.082946721E-01, 0.000000000E+00, 1.007718952E+00, 1.007718952E+00, 2.556581984E-05, 0.000000000E+00
        98, 1.588511047E-01,-1.082903959E-01, 0.000000000E+00, 1.006942660E+00, 1.006942660E+00, 2.261610360E-05, 0.000000000E+00
        99, 1.891413193E-01,-1.082823825E-01, 0.000000000E+00, 1.006779327E+00, 1.006779327E+00, 1.753100289E-05, 0.000000000E+00
       100,-6.493646812E-02,-1.082754761E-01, 0.000000000E+00, 1.000904869E+00, 1.000904851E+00,-1.521041629E-04, 0.000000000E+00
       101, 1.649093399E-01,-1.082626718E-01, 0.000000000E+00, 1.006905445E+00, 1.006905444E+00, 2.082274396E-05, 0.000000000E+00
       102, 1.709678192E-01,-1.082328111E-01, 0.000000000E+00, 1.006870931E+00, 1.006870931E+00, 1.968662214E-05, 0.000000000E+00
       103,-7.096577454E-02,-1.082232426E-01, 0.000000000E+00, 1.000667152E+00, 1.000667138E+00,-1.295615482E-04, 0.000000000E+00
       104, 1.830854340E-01,-1.082091686E-01, 0.000000000E+00, 1.006808127E+00, 1.006808127E+00, 1.791163004E-05, 0.000000000E+00
       105, 1.770265198E-01,-1.082056392E-01, 0.000000000E+00, 1.006838570E+00, 1.006838570E+00, 1.880214803E-05, 0.000000000E+00
       106,-8.904271698E-02,-1.081958838E-01, 0.000000000E+00, 1.000187939E+00, 1.000187935E+00,-6.514677750E-05, 0.000000000E+00
       107,-7.699330521E-02,-1.081501720E-01, 0.000000000E+00, 1.000470436E+00, 1.000470427E+00,-1.042673637E-04, 0.000000000E+00
       108,-8.301896667E-02,-1.081148833E-01, 0.000000000E+00, 1.000310950E+00, 1.000310944E+00,-8.646517116E-05, 0.000000000E+00
       109, 2.032166799E-01,-1.074097487E-01, 0.000000000E+00, 1.006715897E+00, 1.006715897E+00, 1.917647548E-05, 0.000000000E+00
       110,-1.099982910E-01,-1.071069183E-01, 0.000000000E+00, 1.000000000E+00, 1.000000000E+00, 0.000000000E+00, 3.618073794E-15
       111,-1.083239035E-01,-1.071069183E-01, 0.000000000E+00, 1.000003627E+00, 1.000003627E+00,-1.075027349E-05, 0.000000000E+00
       112, 2.083138123E-01,-1.070591965E-01, 0.000000000E+00, 1.006697768E+00, 1.006697768E+00, 2.326134476E-05, 0.000000000E+00
       113, 2.099982910E-01,-1.070591965E-01, 0.000000000E+00, 1.006693196E+00, 1.006693196E+00, 2.197354639E-05, 0.000000000E+00
       114,-1.029113456E-01,-1.070322893E-01, 0.000000000E+00, 1.000021789E+00, 1.000021788E+00,-2.816925763E-05, 0.000000000E+00
       115, 1.975930297E-01,-1.070004849E-01, 0.000000000E+00, 1.006740277E+00, 1.006740277E+00, 1.986430150E-05, 0.000000000E+00
       116,-9.741484604E-02,-1.067854762E-01, 0.000000000E+00, 1.000065512E+00, 1.000065510E+00,-5.100828519E-05, 0.000000000E+00
       117,-9.169267537E-02,-1.066157022E-01, 0.000000000E+00, 1.000138001E+00, 1.000137997E+00,-7.875446997E-05, 0.000000000E+00
       118,-4.381536888E-02,-1.065567334E-01, 0.000000000E+00, 1.002102321E+00, 1.002102250E+00,-3.241628029E-04, 0.000000000E+00
       119,-3.779652219E-02,-1.065561623E-01, 0.000000000E+00, 1.002527529E+00, 1.002527443E+00,-3.580465614E-04, 0.000000000E+00
       120,-3.177003808E-02,-1.065538465E-01, 0.000000000E+00, 1.003008341E+00, 1.003008245E+00,-3.767476045E-04, 0.000000000E+00
       121,-4.982797373E-02,-1.065531208E-01, 0.000000000E+00, 1.001698438E+00, 1.001698375E+00,-3.027037859E-04, 0.000000000E+00
       122, 1.134382710E-01,-1.065495707E-01, 0.000000000E+00, 1.007336399E+00, 1.007336398E+00, 4.576779501E-05, 0.000000000E+00
       123,-5.584132183E-02,-1.065482033E-01, 0.000000000E+00, 1.001348615E+00, 1.001348562E+00,-2.767846665E-04, 0.000000000E+00
       124, 1.194873886E-01,-1.065478109E-01, 0.000000000E+00, 1.007274070E+00, 1.007274069E+00, 4.657318922E-05, 0.000000000E+00
       125, 1.073867136E-01,-1.065471716E-01, 0.000000000E+00, 1.007403866E+00, 1.007403864E+00, 4.684549984E-05, 0.000000000E+00
       126,-2.573359931E-02,-1.065470388E-01, 0.000000000E+00, 1.003512157E+00, 1.003512053E+00,-3.962753253E-04, 0.000000000E+00
       127, 5.290566086E-02,-1.065456146E-01, 0.000000000E+00, 1.007858648E+00, 1.007858647E+00,-4.215591103E-05, 0.000000000E+00
       128, 1.255352575E-01,-1.065454037E-01, 0.000000000E+00, 1.007211482E+00, 1.007211481E+00, 4.328768376E-05, 0.000000000E+00
       129, 5.895883248E-02,-1.065435372E-01, 0.000000000E+00, 1.007865297E+00, 1.007865297E+00,-1.728093594E-05, 0.000000000E+00
       130, 4.684946926E-02,-1.065426774E-01, 0.000000000E+00, 1.007816900E+00, 1.007816897E+00,-7.250727241E-05, 0.000000000E+00
       131, 1.013281184E-01,-1.065424048E-01, 0.000000000E+00, 1.007477509E+00, 1.007477508E+00, 4.793259286E-05, 0.000000000E+00
       132, 1.315811146E-01,-1.065422068E-01, 0.000000000E+00, 1.007154226E+00, 1.007154225E+00, 3.986175597E-05, 0.000000000E+00
       133, 1.376232100E-01,-1.065397429E-01, 0.000000000E+00, 1.007101566E+00, 1.007101565E+00, 3.808261313E-05, 0.000000000E+00
       134, 1.054123460E-02,-1.065394001E-01, 0.000000000E+00, 1.006474627E+00, 1.006474562E+00,-3.119147051E-04, 0.000000000E+00
       135,-1.969232592E-02,-1.065387859E-01, 0.000000000E+00, 1.004035504E+00, 1.004035393E+00,-4.078688663E-04, 0.000000000E+00
       136, 6.500702733E-02,-1.065383307E-01, 0.000000000E+00, 1.007848174E+00, 1.007848174E+00, 2.973157857E-06, 0.000000000E+00
       137, 1.659832782E-02,-1.065373632E-01, 0.000000000E+00, 1.006844490E+00, 1.006844437E+00,-2.782571461E-04, 0.000000000E+00
       138, 4.484790650E-03,-1.065369056E-01, 0.000000000E+00, 1.006063481E+00, 1.006063403E+00,-3.454652834E-04, 0.000000000E+00
       139, 4.079302398E-02,-1.065369924E-01, 0.000000000E+00, 1.007729832E+00, 1.007729825E+00,-1.034459372E-04, 0.000000000E+00
       140, 1.436662942E-01,-1.065371016E-01, 0.000000000E+00, 1.007053390E+00, 1.007053389E+00, 3.579813438E-05, 0.000000000E+00
       141, 9.526797883E-02,-1.065344926E-01, 0.000000000E+00, 1.007549158E+00, 1.007549157E+00, 4.708858302E-05, 0.000000000E+00
       142,-6.186372200E-02,-1.065340459E-01, 0.000000000E+00, 1.001041860E+00, 1.001041820E+00,-2.410131649E-04, 0.000000000E+00
       143, 1.497150092E-01,-1.065330646E-01, 0.000000000E+00, 1.007008753E+00, 1.007008752E+00, 3.484957537E-05, 0.000000000E+00
       144, 2.265395260E-02,-1.065329265E-01, 0.000000000E+00, 1.007160628E+00, 1.007160593E+00,-2.294743575E-04, 0.000000000E+00
       145,-1.566112683E-03,-1.065323261E-01, 0.000000000E+00, 1.005591539E+00, 1.005591448E+00,-3.748193644E-04, 0.000000000E+00
       146,-1.365069897E-02,-1.065320929E-01, 0.000000000E+00, 1.004570625E+00, 1.004570515E+00,-4.069740870E-04, 0.000000000E+00
       147, 3.474543402E-02,-1.065316344E-01, 0.000000000E+00, 1.007599916E+00, 1.007599901E+00,-1.466486622E-04, 0.000000000E+00
       148, 7.105773313E-02,-1.065312050E-01, 0.000000000E+00, 1.007808845E+00, 1.007808845E+00, 1.793703962E-05, 0.000000000E+00
       149, 2.870119303E-02,-1.065301512E-01, 0.000000000E+00, 1.007407567E+00, 1.007407543E+00,-1.890341653E-04, 0.000000000E+00
       150,-7.611126708E-03,-1.065298435E-01, 0.000000000E+00, 1.005090703E+00, 1.005090598E+00,-3.957681419E-04, 0.000000000E+00
       151, 8.921179338E-02,-1.065279932E-01, 0.000000000E+00, 1.007621906E+00, 1.007621904E+00, 4.356466195E-05, 0.000000000E+00
       152, 7.710876488E-02,-1.065260926E-01, 0.000000000E+00, 1.007755205E+00, 1.007755204E+00, 2.974320617E-05, 0.000000000E+00
       153, 1.557741300E-01,-1.065254512E-01, 0.000000000E+00, 1.006966938E+00, 1.006966938E+00, 3.337188867E-05, 0.000000000E+00
       154, 8.316116198E-02,-1.065242352E-01, 0.000000000E+00, 1.007692906E+00, 1.007692905E+00, 3.941246721E-05, 0.000000000E+00
       155, 1.618401488E-01,-1.065119811E-01, 0.000000000E+00, 1.006927250E+00, 1.006927249E+00, 3.085260583E-05, 0.000000000E+00
       156,-6.790470925E-02,-1.065116034E-01, 0.000000000E+00, 1.000778601E+00, 1.000778574E+00,-1.996334223E-04, 0.000000000E+00
       157, 1.679058419E-01,-1.064980158E-01, 0.000000000E+00, 1.006892014E+00, 1.006892014E+00, 2.883160545E-05, 0.000000000E+00
       158, 1.860670591E-01,-1.064965256E-01, 0.000000000E+00, 1.006797549E+00, 1.006797549E+00, 2.527892008E-05, 0.000000000E+00
       159,-8.588310367E-02,-1.064948589E-01, 0.000000000E+00, 1.000244446E+00, 1.000244437E+00,-1.095096984E-04, 0.000000000E+00
       160, 1.739752559E-01,-1.064797598E-01, 0.000000000E+00, 1.006858504E+00, 1.006858503E+00, 2.770508790E-05, 0.000000000E+00
       161, 1.800326931E-01,-1.064771995E-01, 0.000000000E+00, 1.006827288E+00, 1.006827287E+00, 2.617518855E-05, 0.000000000E+00
       162,-7.395520391E-02,-1.064763472E-01, 0.000000000E+00, 1.000562458E+00, 1.000562439E+00,-1.682155896E-04, 0.000000000E+00
       163, 1.922576306E-01,-1.064612862E-01, 0.000000000E+00, 1.006768843E+00, 1.006768842E+00, 2.453247589E-05, 0.000000000E+00
       164,-7.996763651E-02,-1.064583176E-01, 0.000000000E+00, 1.000384405E+00, 1.000384392E+00,-1.378982503E-04, 0.000000000E+00
       165, 2.026076470E-01,-1.044981742E-01, 0.000000000E+00, 1.006733838E+00, 1.006733837E+00, 3.709413779E-05, 0.000000000E+00
       166, 1.984132070E-01,-1.044972302E-01, 0.000000000E+00, 1.006748581E+00, 1.006748580E+00, 3.826353994E-05, 0.000000000E+00
       167,-1.029313440E-01,-1.035813963E-01, 0.000000000E+00, 1.000025337E+00, 1.000025335E+00,-6.070330051E-05, 0.000000000E+00
       168,-9.755206489E-02,-1.035432720E-01, 0.000000000E+00, 1.000068008E+00, 1.000068002E+00,-1.066312814E-04, 0.000000000E+00
       169, 1.922858784E-01,-1.033238466E-01, 0.000000000E+00, 1.006791169E+00, 1.006791168E+00, 4.960190043E-05, 0.000000000E+00
       170, 1.073892109E-01,-1.032722484E-01, 0.000000000E+00, 1.007428225E+00, 1.007428220E+00, 9.750230706E-05, 0.000000000E+00
       171, 1.134376214E-01,-1.032703929E-01, 0.000000000E+00, 1.007359191E+00, 1.007359186E+00, 9.378947822E-05, 0.000000000E+00
       172, 1.194833086E-01,-1.032642303E-01, 0.000000000E+00, 1.007295471E+00, 1.007295466E+00, 9.301298909E-05, 0.000000000E+00
       173, 5.290486556E-02,-1.032606865E-01, 0.000000000E+00, 1.007909546E+00, 1.007909542E+00,-8.472030100E-05, 0.000000000E+00
       174, 1.013379090E-01,-1.032587495E-01, 0.000000000E+00, 1.007501433E+00, 1.007501427E+00, 9.839584728E-05, 0.000000000E+00
       175,-3.177279953E-02,-1.032582057E-01, 0.000000000E+00, 1.003007475E+00, 1.003007134E+00,-7.781321674E-04, 0.000000000E+00
       176,-3.779520433E-02,-1.032543759E-01, 0.000000000E+00, 1.002520644E+00, 1.002520338E+00,-7.343799436E-04, 0.000000000E+00
       177, 4.685652150E-02,-1.032528455E-01, 0.000000000E+00, 1.007873291E+00, 1.007873279E+00,-1.487624491E-04, 0.000000000E+00
       178, 1.255295656E-01,-1.032480504E-01, 0.000000000E+00, 1.007233916E+00, 1.007233912E+00, 8.895584100E-05, 0.000000000E+00
       179,-2.574384302E-02,-1.032423109E-01, 0.000000000E+00, 1.003518706E+00, 1.003518337E+00,-8.076380712E-04, 0.000000000E+00
       180,-4.380965724E-02,-1.032399546E-01, 0.000000000E+00, 1.002105084E+00, 1.002104821E+00,-6.785255147E-04, 0.000000000E+00
       181, 5.895026437E-02,-1.032383374E-01, 0.000000000E+00, 1.007911405E+00, 1.007911404E+00,-3.368353699E-05, 0.000000000E+00
       182, 1.054196334E-02,-1.032356423E-01, 0.000000000E+00, 1.006534941E+00, 1.006534714E+00,-6.384897682E-04, 0.000000000E+00
       183, 1.659217229E-02,-1.032279348E-01, 0.000000000E+00, 1.006909820E+00, 1.006909638E+00,-5.709582393E-04, 0.000000000E+00
       184, 1.315744400E-01,-1.032246978E-01, 0.000000000E+00, 1.007175702E+00, 1.007175698E+00, 8.245944338E-05, 0.000000000E+00
       185, 4.493506583E-03,-1.032193579E-01, 0.000000000E+00, 1.006111623E+00, 1.006111333E+00,-7.123274401E-04, 0.000000000E+00
       186,-4.982094285E-02,-1.032176726E-01, 0.000000000E+00, 1.001696393E+00, 1.001696173E+00,-6.277255975E-04, 0.000000000E+00
       187, 9.528200897E-02,-1.032161985E-01, 0.000000000E+00, 1.007575288E+00, 1.007575283E+00, 9.564069644E-05, 0.000000000E+00
       188, 4.080667392E-02,-1.032144290E-01, 0.000000000E+00, 1.007793082E+00, 1.007793056E+00,-2.140267321E-04, 0.000000000E+00
       189, 6.499790680E-02,-1.032096851E-01, 0.000000000E+00, 1.007888725E+00, 1.007888725E+00, 6.276492113E-06, 0.000000000E+00
       190,-1.970473019E-02,-1.032061479E-01, 0.000000000E+00, 1.004056755E+00, 1.004056358E+00,-8.391101436E-04, 0.000000000E+00
       191, 1.376192738E-01,-1.032055175E-01, 0.000000000E+00, 1.007123551E+00, 1.007123547E+00, 7.803694532E-05, 0.000000000E+00
       192,-1.074167372E-01,-1.032003588E-01, 0.000000000E+00, 1.000004871E+00, 1.000004871E+00,-2.394683784E-05, 0.000000000E+00
       193, 1.436633095E-01,-1.031969499E-01, 0.000000000E+00, 1.007075432E+00, 1.007075429E+00, 7.452543871E-05, 0.000000000E+00
       194, 1.497102941E-01,-1.031941458E-01, 0.000000000E+00, 1.007030676E+00, 1.007030673E+00, 7.202802441E-05, 0.000000000E+00
       195,-5.582944542E-02,-1.031937576E-01, 0.000000000E+00, 1.001346996E+00, 1.001346815E+00,-5.690626959E-04, 0.000000000E+00
       196, 2.264371850E-02,-1.031930231E-01, 0.000000000E+00, 1.007229785E+00, 1.007229658E+00,-4.735019948E-04, 0.000000000E+00
       197,-1.557210199E-03,-1.031835356E-01, 0.000000000E+00, 1.005643138E+00, 1.005642784E+00,-7.842311718E-04, 0.000000000E+00
       198, 7.104757168E-02,-1.031807041E-01, 0.000000000E+00, 1.007846377E+00, 1.007846376E+00, 3.813540327E-05, 0.000000000E+00
       199, 1.557598387E-01,-1.031713185E-01, 0.000000000E+00, 1.006989732E+00, 1.006989729E+00, 6.927765415E-05, 0.000000000E+00
       200, 3.475289818E-02,-1.031690253E-01, 0.000000000E+00, 1.007664204E+00, 1.007664153E+00,-2.990654364E-04, 0.000000000E+00
       201, 8.922322498E-02,-1.031661315E-01, 0.000000000E+00, 1.007652258E+00, 1.007652254E+00, 9.040949726E-05, 0.000000000E+00
       202,-1.365930498E-02,-1.031651323E-01, 0.000000000E+00, 1.004601862E+00, 1.004601447E+00,-8.532537217E-04, 0.000000000E+00
       203, 2.869861988E-02,-1.031633899E-01, 0.000000000E+00, 1.007475748E+00, 1.007475666E+00,-3.835231294E-04, 0.000000000E+00
       204,-7.608237742E-03,-1.031579296E-01, 0.000000000E+00, 1.005127748E+00, 1.005127348E+00,-8.357326043E-04, 0.000000000E+00
